date,accY,accZ,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,d1,d2,d3
2014_11_11_15_16_05    335,-1008,540,3,3,508,637,1,10,2,2,2,1,602,292,2,2,766,0.0,3,0
2014_11_11_15_16_05    323,-1032,527,2,1,485,627,2,9,0,2,2,3,601,292,1,2,766,0.0,3,0
2014_11_11_15_16_05    316,-1032,511,3,3,510,626,2,10,2,2,2,2,600,287,2,2,765,0.0,3,0
2014_11_11_15_16_05    335,-1031,518,2,1,492,618,1,11,2,2,2,0,602,291,2,1,764,0.0,3,0
2014_11_11_15_16_05    310,-1027,513,2,1,509,619,0,9,2,1,2,1,601,282,1,2,764,0.0,3,0
2014_11_11_15_16_05    335,-1035,510,2,1,501,630,2,10,4,6,1,2,602,282,2,0,763,0.0,3,0
2014_11_11_15_16_05    327,-1055,523,2,2,519,659,3,10,2,0,2,1,602,314,1,2,764,0.0,3,0
2014_11_11_15_16_05    307,-1005,520,2,1,511,657,2,10,1,1,2,2,604,312,1,2,763,0.0,3,0
2014_11_11_15_16_05    327,-1025,508,2,2,464,638,2,10,2,3,2,2,603,313,0,2,762,0.0,3,0
2014_11_11_15_16_05    327,-1031,543,2,1,465,644,3,10,2,0,3,2,602,283,3,2,762,0.0,3,0
2014_11_11_15_16_05    319,-1037,526,3,2,466,660,2,10,2,2,2,4,603,293,2,1,761,0.0,3,0
2014_11_11_15_16_05    302,-1042,500,3,2,528,646,2,10,2,2,2,1,603,292,3,4,760,0.0,3,0
2014_11_11_15_16_05    333,-1028,511,1,2,528,655,2,10,1,2,2,2,603,294,1,2,758,0.0,3,0
2014_11_11_15_16_05    333,-1047,526,2,3,532,674,2,9,2,1,2,2,604,294,2,1,758,0.0,3,0
2014_11_11_15_16_05    332,-1007,527,1,2,535,670,1,9,3,1,3,2,603,301,2,1,758,1.0,3,0
2014_11_11_15_16_05    332,-1007,527,1,2,535,670,1,9,3,1,3,2,603,301,2,1,758,1.0,3,0
2014_11_11_15_16_05    324,-1018,504,0,2,537,696,2,10,1,2,1,2,605,295,2,1,757,1.0,3,0
2014_11_11_15_16_05    344,-1053,531,2,1,540,676,1,10,1,2,2,2,605,311,2,1,755,1.0,1,1
2014_11_11_15_16_05    311,-1007,528,2,2,535,671,1,11,2,1,2,2,603,292,2,1,755,1.0,1,1
2014_11_11_15_16_06    328,-1047,527,2,2,518,684,3,10,1,1,3,2,604,241,1,2,754,1.0,1,1
2014_11_11_15_16_06    328,-1008,524,2,1,554,597,1,9,2,0,1,3,605,252,3,3,753,1.0,1,1
2014_11_11_15_16_06    324,-1029,521,2,1,541,586,1,9,2,1,3,2,606,273,2,2,753,1.0,1,1
2014_11_11_15_16_06    303,-1022,522,2,2,541,582,1,10,2,1,2,1,606,273,0,2,752,1.0,1,1
2014_11_11_15_16_06    304,-1021,531,2,1,539,583,2,10,2,2,1,1,604,263,1,1,751,1.0,1,1
2014_11_11_15_16_06    327,-1028,503,3,2,547,582,1,10,2,2,2,1,603,268,0,2,752,1.0,3,0
2014_11_11_15_16_06    312,-1012,509,2,2,548,578,1,9,2,1,1,2,643,250,1,1,752,1.0,3,0
2014_11_11_15_16_06    327,-1052,504,4,1,548,576,2,9,2,2,2,3,643,251,2,3,752,1.0,3,0
2014_11_11_15_16_06    313,-1023,503,1,2,557,596,1,10,1,1,2,2,643,259,2,2,752,1.0,3,0
2014_11_11_15_16_06    310,-1032,519,2,2,553,592,2,9,1,1,2,1,639,262,2,2,751,1.0,3,0
2014_11_11_15_16_06    327,-1052,505,0,2,564,607,0,9,1,3,2,2,641,267,1,1,750,1.0,3,0
2014_11_11_15_16_06    312,-1033,516,1,2,557,607,1,10,2,1,2,2,642,257,2,2,750,1.0,3,0
2014_11_11_15_16_06    312,-1041,509,1,2,561,603,2,10,1,2,2,2,642,267,2,3,752,1.0,3,0
2014_11_11_15_16_06    316,-1016,519,1,3,557,595,1,10,2,1,1,3,638,266,2,2,750,1.0,3,0
2014_11_11_15_16_06    327,-1032,521,1,3,557,586,1,9,2,2,2,2,643,266,1,2,750,1.0,3,0
2014_11_11_15_16_06    319,-1025,518,1,2,561,588,2,10,3,1,2,2,641,267,2,2,750,1.0,3,0
2014_11_11_15_16_06    319,-1015,505,2,1,555,589,2,9,1,1,2,2,639,262,2,1,750,1.0,3,0
2014_11_11_15_16_06    316,-1047,504,2,1,555,586,1,9,2,2,2,1,643,271,2,2,751,1.0,3,0
2014_11_11_15_16_06    336,-1032,510,1,2,563,580,1,9,3,1,2,2,642,265,3,0,749,1.0,3,0
2014_11_11_15_16_06    316,-1049,543,2,2,562,579,0,9,2,3,2,2,639,264,1,1,749,1.0,3,0
2014_11_11_15_16_07    322,-1025,504,3,2,554,566,1,9,1,2,2,1,641,236,2,0,748,1.0,3,0
2014_11_11_15_16_07    335,-1049,505,1,2,566,566,2,9,3,1,2,1,638,228,2,2,749,1.0,3,0
2014_11_11_15_16_07    319,-1021,527,2,1,489,571,2,9,1,1,1,2,641,227,2,1,748,1.0,3,0
2014_11_11_15_16_07    319,-990,504,1,2,511,560,1,7,1,2,1,2,638,181,2,2,747,1.0,4,0
2014_11_11_15_16_07    319,-990,504,1,2,511,560,1,7,1,2,1,2,638,181,2,2,747,1.0,4,0
2014_11_11_15_16_07    311,-1021,523,1,1,500,559,1,10,0,0,2,1,642,180,2,2,748,1.0,4,0
2014_11_11_15_16_07    312,-1006,496,1,2,501,552,2,10,1,3,1,2,644,147,1,1,748,1.0,4,0
2014_11_11_15_16_07    320,-1017,504,2,2,439,536,1,9,2,2,2,0,632,144,3,4,747,1.0,4,0
2014_11_11_15_16_07    304,-1028,515,1,1,448,375,2,9,2,2,1,3,495,68,2,2,747,1.0,4,0
2014_11_11_15_16_07    302,-1064,520,3,2,429,155,2,9,1,2,2,2,525,86,2,1,747,1.0,4,0
2014_11_11_15_16_07    300,-1060,524,3,0,399,266,1,9,2,1,2,2,523,71,2,2,748,1.0,4,0
2014_11_11_15_16_07    318,-1061,536,1,2,487,297,1,10,2,2,3,2,617,121,1,2,748,1.0,4,0
2014_11_11_15_16_07    300,-1032,540,1,1,484,325,2,10,2,1,1,4,618,147,1,2,748,1.0,4,0
2014_11_11_15_16_07    336,-1050,527,3,2,418,369,1,10,1,2,2,1,617,145,1,1,748,1.0,4,0
2014_11_11_15_16_07    318,-1001,510,2,1,487,371,2,12,2,1,2,1,611,126,2,3,747,1.0,4,0
2014_11_11_15_16_07    319,-1038,513,1,2,487,374,2,10,2,0,2,1,616,148,1,2,745,1.0,4,0
2014_11_11_15_16_07    294,-1033,511,1,2,478,527,2,10,1,3,1,2,620,139,3,2,747,1.0,4,0
2014_11_11_15_16_07    318,-1050,513,2,2,485,510,1,10,2,2,2,1,619,154,1,2,746,1.0,4,0
2014_11_11_15_16_08    316,-1042,508,2,2,479,517,2,9,2,2,3,3,614,144,3,2,747,1.0,4,0
2014_11_11_15_16_08    304,-1025,519,1,1,433,494,0,11,3,1,2,3,616,147,1,3,746,1.0,4,0
2014_11_11_15_16_08    304,-1016,515,1,2,479,333,2,10,2,2,2,1,617,142,2,1,745,1.0,4,0
2014_11_11_15_16_08    304,-1016,515,1,2,479,333,2,10,2,2,2,1,617,142,2,1,745,1.0,4,0
2014_11_11_15_16_08    302,-1040,539,2,3,482,153,1,11,2,2,1,3,615,142,2,2,745,1.0,4,0
